,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,renovated,MHI
10996,4.0,1.0,1190.0,7920.0,1.0,0.0,0.0,3,6,890.0,300.0,1951,98126,47.5305,-122.37100000000001,1140.0,7920.0,0,128398.0
10997,4.0,1.75,2310.0,9002.0,1.0,0.0,0.0,3,7,1780.0,530.0,1970,98034,47.731,-122.166,2090.0,8814.0,0,97039.0
10998,3.0,1.0,1230.0,4600.0,1.5,0.0,0.0,3,7,1230.0,0.0,1929,98116,47.5616,-122.39200000000001,1230.0,4600.0,0,121777.0
10999,3.0,2.5,2940.0,10809.0,2.0,0.0,0.0,3,10,2940.0,0.0,1992,98006,47.5418,-122.13600000000001,3090.0,10348.0,0,174412.0
11000,3.0,1.0,1010.0,8800.0,1.0,0.0,0.0,4,7,1010.0,0.0,1954,98118,47.5483,-122.27799999999999,1400.0,4095.0,0,84861.0
11001,6.0,2.25,2550.0,5000.0,2.0,0.0,0.0,4,7,2550.0,0.0,1907,98117,47.6785,-122.396,1480.0,5000.0,0,104979.0
11002,3.0,1.0,1480.0,5100.0,1.5,0.0,0.0,3,7,1480.0,0.0,1938,98103,47.6915,-122.348,1300.0,5100.0,1,81204.0
11003,3.0,1.75,1460.0,7967.0,1.0,0.0,0.0,3,7,1040.0,420.0,1977,98023,47.3199,-122.374,1460.0,6835.0,0,77212.0
11004,5.0,3.0,3110.0,12429.0,1.0,0.0,0.0,3,8,1790.0,1320.0,1977,98011,47.7463,-122.213,3050.0,11902.0,0,130139.0
11005,3.0,2.0,2140.0,4923.0,1.0,0.0,0.0,4,8,1070.0,1070.0,1928,98103,47.6902,-122.339,1470.0,4923.0,0,143036.0
11006,5.0,3.25,3450.0,6360.0,2.0,0.0,0.0,5,9,1860.0,1590.0,1905,98122,47.6133,-122.287,2310.0,5000.0,0,183611.0
11007,3.0,2.25,1960.0,10682.0,1.0,0.0,0.0,3,7,1960.0,0.0,1957,98008,47.6319,-122.124,1540.0,10682.0,0,121250.0
11008,4.0,2.75,1890.0,5240.0,1.0,0.0,0.0,3,7,980.0,910.0,1981,98106,47.5528,-122.35600000000001,1600.0,5240.0,0,96410.0
11009,2.0,1.0,2080.0,14659.0,1.0,0.0,0.0,3,7,1040.0,1040.0,1960,98178,47.4858,-122.23100000000001,1920.0,15208.0,0,54193.0
11010,3.0,1.0,1700.0,4165.0,1.5,0.0,0.0,3,7,1700.0,0.0,1918,98118,47.5569,-122.277,1400.0,4165.0,0,84861.0
11011,3.0,1.0,1140.0,7316.0,1.0,0.0,0.0,3,6,1140.0,0.0,1959,98106,47.527,-122.36200000000001,1140.0,7440.0,0,65134.0
11012,3.0,2.5,3136.0,54450.0,1.5,0.0,0.0,5,8,3136.0,0.0,1910,98070,47.3999,-122.47200000000001,2300.0,54450.0,0,108967.0
11013,4.0,3.25,2590.0,3889.0,3.0,0.0,0.0,3,9,2590.0,0.0,2013,98007,47.6259,-122.14200000000001,2590.0,4062.0,0,103614.0
11014,3.0,1.75,1480.0,800.0,2.0,0.0,0.0,3,8,1000.0,480.0,2014,98136,47.5493,-122.387,1480.0,1143.0,0,117434.0
11015,3.0,3.0,1500.0,1473.0,2.0,0.0,0.0,3,8,1120.0,380.0,2000,98122,47.6063,-122.305,1720.0,1976.0,0,114531.0
11016,3.0,2.75,2660.0,10350.0,1.0,0.0,4.0,4,8,1330.0,1330.0,1971,98008,47.5868,-122.116,2820.0,10043.0,0,125855.0
11017,2.0,2.0,1350.0,3926.0,1.0,0.0,0.0,3,8,1350.0,0.0,2007,98053,47.7192,-122.024,1440.0,3926.0,0,113807.0
11018,2.0,1.0,860.0,10500.0,1.0,0.0,0.0,3,6,860.0,0.0,1943,98024,47.5662,-121.88600000000001,950.0,10500.0,0,109828.0
11019,2.0,1.0,1000.0,4500.0,1.0,0.0,0.0,3,6,1000.0,0.0,1916,98055,47.4896,-122.204,980.0,4837.0,0,87191.0
11020,4.0,2.5,2480.0,16360.0,1.0,0.0,0.0,5,7,1510.0,970.0,1959,98028,47.7638,-122.265,1770.0,15205.0,0,137031.0
11021,3.0,2.75,3860.0,12786.0,2.0,0.0,0.0,4,10,3860.0,0.0,1984,98006,47.549,-122.141,2820.0,14636.0,0,174412.0
11022,3.0,1.75,2140.0,4800.0,2.0,0.0,0.0,3,8,1690.0,450.0,1905,98112,47.6311,-122.31200000000001,2440.0,4800.0,0,208147.0
11023,4.0,1.75,1820.0,13600.0,1.5,0.0,0.0,3,7,1120.0,700.0,1959,98032,47.3743,-122.295,1810.0,11970.0,0,36948.0
11024,2.0,1.75,2220.0,33000.0,1.0,0.0,0.0,4,8,2220.0,0.0,1970,98072,47.7403,-122.12899999999999,2220.0,33000.0,0,181250.0
11025,4.0,2.5,2660.0,11200.0,2.0,0.0,0.0,3,9,2660.0,0.0,1999,98004,47.5894,-122.197,3290.0,11275.0,0,191774.0
11026,3.0,2.0,1470.0,12096.0,1.0,0.0,0.0,4,6,1470.0,0.0,1942,98030,47.3734,-122.193,1470.0,10966.0,0,45887.0
11027,4.0,1.75,2350.0,54450.0,1.0,0.0,0.0,4,7,1250.0,1100.0,1971,98027,47.4816,-122.005,2180.0,50529.0,0,125577.0
11028,3.0,2.25,2980.0,7700.0,1.0,0.0,0.0,3,9,2530.0,450.0,1964,98112,47.6336,-122.29,3020.0,8234.0,0,250000.0
11029,4.0,2.0,1870.0,7700.0,1.0,0.0,0.0,3,8,1870.0,0.0,1966,98055,47.4619,-122.196,2270.0,8580.0,0,63634.0
11030,5.0,3.0,2430.0,8000.0,1.0,0.0,0.0,4,7,1370.0,1060.0,1957,98008,47.603,-122.12,1770.0,8000.0,0,94773.0
11031,4.0,2.5,2790.0,6538.0,2.0,0.0,0.0,3,9,2790.0,0.0,2003,98027,47.5349,-122.066,2990.0,6538.0,0,182870.0
11032,3.0,2.5,1370.0,22326.0,2.0,0.0,0.0,3,7,1370.0,0.0,1993,98045,47.4469,-121.775,1580.0,10920.0,0,105469.0
11033,4.0,2.25,4470.0,60373.0,2.0,0.0,0.0,3,11,4470.0,0.0,1988,98072,47.7289,-122.12700000000001,3210.0,40450.0,0,212961.0
11034,3.0,1.75,2040.0,81021.0,1.0,0.0,0.0,3,8,2040.0,0.0,1980,98053,47.6536,-122.045,2260.0,39280.0,0,153750.0
11035,4.0,2.25,2340.0,5300.0,1.0,0.0,0.0,5,8,1700.0,640.0,1963,98008,47.6202,-122.11200000000001,1890.0,8250.0,0,108864.0
11036,4.0,2.5,2520.0,8515.0,2.0,0.0,0.0,3,7,2520.0,0.0,1999,98019,47.7233,-121.959,2130.0,6930.0,0,154766.0
11037,4.0,1.0,1710.0,117176.0,1.5,0.0,0.0,4,6,1710.0,0.0,1942,98055,47.4497,-122.212,1940.0,12223.0,0,83235.0
11038,3.0,1.0,1200.0,5252.0,1.0,0.0,0.0,3,7,1200.0,0.0,1962,98007,47.6075,-122.134,1800.0,7920.0,0,94773.0
11039,3.0,1.75,1330.0,12618.0,1.0,0.0,3.0,3,7,1330.0,0.0,1983,98188,47.4403,-122.271,1870.0,8429.0,0,92391.0
11040,3.0,1.5,1310.0,2996.0,2.0,0.0,0.0,3,7,1310.0,0.0,1998,98144,47.5879,-122.29899999999999,1310.0,2997.0,0,141360.0
11041,6.0,3.5,3020.0,4500.0,2.0,0.0,0.0,3,7,3020.0,0.0,1941,98178,47.49800000000001,-122.225,900.0,6000.0,1,61979.0
11042,4.0,2.5,2260.0,6086.0,2.0,0.0,0.0,3,8,2260.0,0.0,1999,98030,47.3642,-122.17399999999999,2260.0,6218.0,0,79142.0
11043,2.0,1.0,790.0,4000.0,1.0,0.0,0.0,3,6,790.0,0.0,1948,98115,47.6844,-122.289,990.0,5000.0,0,131597.0
11044,2.0,2.0,970.0,5000.0,1.0,0.0,0.0,3,7,970.0,0.0,1983,98034,47.7223,-122.16,1540.0,5000.0,0,106125.0
11045,3.0,2.0,2250.0,8000.0,1.0,0.0,2.0,4,9,2250.0,0.0,1955,98177,47.7077,-122.37799999999999,2880.0,10960.0,0,154792.0
11046,4.0,2.5,1530.0,2248.0,1.5,0.0,0.0,3,7,1530.0,0.0,1914,98144,47.5766,-122.309,1340.0,3700.0,0,70491.0
11047,4.0,1.75,1780.0,11436.0,1.0,0.0,0.0,5,9,1780.0,0.0,1967,98004,47.6273,-122.194,2100.0,12052.0,0,175395.0
11048,3.0,2.5,2120.0,5277.0,2.0,0.0,0.0,3,7,2120.0,0.0,2005,98053,47.6811,-122.03399999999999,2370.0,5257.0,0,173940.0
11049,2.0,1.0,1500.0,6685.0,1.0,0.0,0.0,3,7,1190.0,310.0,1926,98133,47.7186,-122.354,1420.0,6561.0,0,92266.0
11050,2.0,1.0,1500.0,6685.0,1.0,0.0,0.0,3,7,1190.0,310.0,1926,98133,47.7186,-122.354,1420.0,6561.0,0,92266.0
11051,4.0,3.0,2390.0,4000.0,1.5,0.0,0.0,5,8,1460.0,930.0,1931,98103,47.6857,-122.331,1670.0,4000.0,0,143036.0
11052,4.0,2.5,2390.0,9600.0,2.0,0.0,0.0,3,7,2390.0,0.0,1996,98010,47.3289,-122.001,1900.0,9603.0,0,109125.0
11053,3.0,1.75,2920.0,9370.0,1.0,0.0,0.0,4,8,1620.0,1300.0,1981,98006,47.5491,-122.15100000000001,2890.0,9609.0,0,174412.0
11054,2.0,1.0,850.0,5000.0,1.0,0.0,0.0,3,5,850.0,0.0,1907,98055,47.4874,-122.20700000000001,910.0,4815.0,0,56276.0
11055,2.0,1.0,930.0,3200.0,1.0,0.0,0.0,3,7,930.0,0.0,1904,98122,47.608999999999995,-122.314,1690.0,3840.0,0,61359.0
11056,4.0,2.5,3340.0,12248.0,2.0,0.0,1.0,3,9,2470.0,870.0,1998,98126,47.5858,-122.37899999999999,2110.0,5679.0,0,155545.0
11057,2.0,1.0,710.0,6732.0,1.0,0.0,0.0,5,6,710.0,0.0,1942,98126,47.5151,-122.37200000000001,710.0,6720.0,0,130156.0
11058,3.0,2.25,2240.0,6450.0,1.0,0.0,0.0,3,7,1440.0,800.0,1979,98125,47.7034,-122.315,1390.0,6450.0,0,65833.0
11059,3.0,1.0,1060.0,7638.0,1.0,0.0,0.0,5,7,1060.0,0.0,1966,98007,47.5941,-122.14200000000001,1470.0,8097.0,0,109193.0
11060,3.0,2.5,2360.0,8764.0,2.0,0.0,0.0,3,8,2360.0,0.0,1991,98022,47.2114,-122.009,2360.0,8746.0,0,59191.0
11061,4.0,2.75,3520.0,19200.0,1.0,1.0,4.0,4,9,1950.0,1570.0,1951,98136,47.525,-122.39299999999999,2450.0,7000.0,0,145022.0
11062,3.0,1.75,1730.0,9334.0,1.0,0.0,0.0,3,8,1220.0,510.0,1977,98052,47.6478,-122.113,2020.0,10000.0,0,169250.0
11063,3.0,1.75,1170.0,4000.0,1.0,0.0,0.0,3,6,720.0,450.0,1943,98106,47.5306,-122.354,1130.0,4000.0,1,67788.0
11064,4.0,2.25,3680.0,26266.0,2.0,0.0,0.0,4,9,3680.0,0.0,1981,98042,47.3219,-122.085,2340.0,19939.0,0,111776.0
11065,3.0,2.5,2900.0,46609.0,2.0,0.0,0.0,3,9,2900.0,0.0,1987,98077,47.7731,-122.086,2570.0,42188.0,0,144946.0
11066,3.0,1.75,1290.0,7205.0,1.5,0.0,0.0,3,7,1290.0,0.0,1971,98034,47.7329,-122.23700000000001,1340.0,7214.0,0,112727.0
11067,4.0,2.75,2010.0,7000.0,2.0,0.0,0.0,5,8,2010.0,0.0,1901,98199,47.6607,-122.396,1420.0,4400.0,0,103547.0
11068,3.0,1.5,1490.0,12186.0,1.0,0.0,0.0,4,7,1490.0,0.0,1950,98155,47.7739,-122.322,1180.0,14285.0,0,88333.0
11069,4.0,2.5,1930.0,7862.0,2.0,0.0,0.0,3,7,1930.0,0.0,1994,98038,47.3644,-122.04,1640.0,9145.0,0,124185.0
11070,4.0,1.75,2240.0,7500.0,1.0,0.0,0.0,4,7,1120.0,1120.0,1956,98133,47.7466,-122.34,1440.0,7500.0,0,93370.0
11071,3.0,2.0,2320.0,17688.0,1.0,0.0,0.0,3,8,2320.0,0.0,1952,98166,47.4519,-122.363,1610.0,14482.0,1,104412.0
11072,4.0,2.75,2990.0,6626.0,2.0,0.0,0.0,3,9,2990.0,0.0,2014,98052,47.7107,-122.11,2910.0,5533.0,0,212961.0
11073,4.0,2.5,2200.0,5730.0,2.0,0.0,0.0,3,8,2200.0,0.0,2003,98042,47.3482,-122.15299999999999,2200.0,5772.0,0,94762.0
11074,3.0,2.0,1500.0,7828.0,1.0,0.0,0.0,4,7,1500.0,0.0,1967,98058,47.4484,-122.15799999999999,1500.0,7700.0,0,86818.0
11075,3.0,1.75,3860.0,9000.0,1.0,0.0,2.0,3,9,1930.0,1930.0,1970,98155,47.7431,-122.29,2960.0,9000.0,0,90833.0
11076,3.0,1.5,1430.0,5200.0,1.0,0.0,0.0,4,7,1030.0,400.0,1977,98042,47.3644,-122.094,1190.0,5200.0,0,93203.0
11077,5.0,2.75,3750.0,8279.0,2.0,0.0,0.0,3,9,3750.0,0.0,2001,98074,47.6039,-122.06,3450.0,8279.0,0,152332.0
11078,5.0,2.5,3100.0,10189.0,2.0,0.0,0.0,3,8,3100.0,0.0,2002,98019,47.738,-121.965,2840.0,10189.0,0,150500.0
11079,3.0,2.5,1870.0,5874.0,2.0,0.0,0.0,3,7,1870.0,0.0,2005,98042,47.3992,-122.163,2090.0,4060.0,0,110583.0
11080,4.0,2.25,2040.0,7600.0,1.0,0.0,0.0,4,8,1580.0,460.0,1978,98023,47.3169,-122.365,2130.0,7200.0,0,77212.0
11081,5.0,3.5,3700.0,8504.0,2.0,0.0,0.0,3,8,2750.0,950.0,1950,98105,47.669,-122.275,2370.0,6246.0,1,167670.0
11082,3.0,1.75,3150.0,9258.0,1.0,0.0,1.0,3,8,2370.0,780.0,1970,98027,47.5571,-122.08,2740.0,10274.0,0,168150.0
11083,3.0,2.5,1990.0,12793.0,2.0,0.0,0.0,3,8,1990.0,0.0,1993,98028,47.7347,-122.226,2290.0,9035.0,0,130139.0
11084,4.0,1.0,1740.0,11075.0,1.5,0.0,0.0,3,7,1740.0,0.0,1965,98133,47.7458,-122.334,1580.0,7684.0,0,93370.0
11085,2.0,2.25,2080.0,11285.0,1.0,0.0,0.0,4,8,1180.0,900.0,1954,98042,47.3628,-122.147,2590.0,13048.0,0,98333.0
11086,4.0,2.5,2060.0,10125.0,2.0,0.0,0.0,4,7,1560.0,500.0,1979,98028,47.763999999999996,-122.262,1760.0,9876.0,0,124125.0
11087,3.0,2.0,1590.0,11222.0,1.0,0.0,0.0,4,7,1590.0,0.0,1948,98177,47.7762,-122.367,2160.0,16300.0,0,97330.0
11088,3.0,1.5,1760.0,4000.0,2.0,0.0,0.0,3,8,1760.0,0.0,1922,98102,47.6401,-122.32,1760.0,4000.0,0,158625.0
11089,4.0,2.5,1620.0,4000.0,2.0,0.0,0.0,3,7,1620.0,0.0,2008,98038,47.3661,-122.02,1580.0,3780.0,0,121696.0
11090,3.0,1.75,1210.0,7000.0,1.0,0.0,0.0,3,7,1210.0,0.0,1975,98058,47.4572,-122.169,1670.0,7000.0,0,86818.0
11091,4.0,3.0,2040.0,5050.0,1.0,0.0,0.0,3,8,1490.0,550.0,1993,98092,47.3266,-122.175,2020.0,6118.0,0,91484.0
11092,3.0,2.5,2270.0,9600.0,2.0,0.0,0.0,3,9,2270.0,0.0,1990,98011,47.7388,-122.206,2580.0,9617.0,0,127879.0
11093,4.0,4.5,6640.0,53330.0,2.0,0.0,0.0,3,12,6640.0,0.0,1993,98077,47.7283,-122.046,4620.0,68625.0,0,210327.0
11094,3.0,1.5,1060.0,9600.0,1.0,0.0,0.0,4,7,1060.0,0.0,1962,98023,47.3229,-122.348,1440.0,9600.0,0,71563.0
11095,4.0,3.0,1940.0,8170.0,1.0,0.0,0.0,4,7,1940.0,0.0,1948,98155,47.7381,-122.302,1310.0,8169.0,0,82696.0
11096,5.0,3.25,3070.0,5000.0,2.0,0.0,0.0,3,9,2050.0,1020.0,2006,98103,47.6742,-122.35600000000001,2070.0,5000.0,0,138750.0
11097,3.0,1.0,930.0,7590.0,1.0,0.0,0.0,3,6,820.0,110.0,1943,98166,47.4802,-122.335,1220.0,7590.0,0,65735.0
11098,4.0,2.75,2180.0,8480.0,1.0,0.0,3.0,4,7,1210.0,970.0,1959,98146,47.4961,-122.366,2240.0,8497.0,0,87448.0
11099,3.0,2.5,2130.0,8404.0,2.0,0.0,0.0,3,8,2130.0,0.0,1991,98058,47.4623,-122.13,2130.0,8404.0,0,105379.0
11100,2.0,1.75,800.0,4800.0,1.0,0.0,0.0,4,6,800.0,0.0,1922,98136,47.5559,-122.396,1090.0,5000.0,0,121777.0
11101,4.0,2.25,2200.0,8384.0,1.0,0.0,0.0,3,7,1250.0,950.0,1959,98155,47.753,-122.31700000000001,1750.0,8384.0,0,84554.0
11102,2.0,1.5,1130.0,746.0,2.0,0.0,0.0,3,8,1030.0,100.0,2009,98107,47.6684,-122.363,1520.0,1519.0,0,129295.0
11103,3.0,2.5,1970.0,23180.0,1.0,1.0,4.0,3,8,1100.0,870.0,1937,98136,47.5495,-122.398,3030.0,34689.0,1,117434.0
11104,3.0,2.5,1680.0,1620.0,2.0,0.0,0.0,3,9,1120.0,560.0,2014,98119,47.6425,-122.374,1610.0,1618.0,0,169131.0
11105,4.0,1.75,1470.0,5350.0,1.0,0.0,0.0,3,7,980.0,490.0,1955,98125,47.7048,-122.315,1970.0,6138.0,0,65833.0
11106,4.0,2.25,2390.0,40510.0,1.0,0.0,0.0,4,8,2390.0,0.0,1969,98072,47.7566,-122.113,3200.0,36989.0,0,181250.0
11107,4.0,2.5,2300.0,11165.0,2.0,0.0,0.0,4,8,2300.0,0.0,1979,98008,47.5794,-122.118,2170.0,11165.0,0,125855.0
11108,4.0,2.0,2280.0,43692.0,1.0,0.0,0.0,3,7,1140.0,1140.0,1957,98038,47.4067,-122.03,2580.0,37938.0,1,106667.0
11109,3.0,2.5,1330.0,816.0,3.0,0.0,0.0,3,8,1330.0,0.0,2004,98117,47.6836,-122.387,1330.0,1113.0,0,130129.0
11110,5.0,2.5,2640.0,7096.0,2.0,0.0,0.0,3,7,2640.0,0.0,2003,98053,47.6827,-122.038,2640.0,4850.0,0,173940.0
11111,4.0,1.75,2430.0,9747.0,1.0,0.0,0.0,3,8,1780.0,650.0,1974,98155,47.7687,-122.27600000000001,2340.0,10296.0,0,137031.0
11112,4.0,2.5,2470.0,35073.0,2.0,0.0,0.0,3,9,2470.0,0.0,1989,98092,47.3064,-122.10799999999999,2990.0,35259.0,0,105234.0
11113,3.0,1.0,1440.0,11330.0,1.0,0.0,0.0,3,7,1440.0,0.0,1965,98168,47.4742,-122.265,1580.0,10100.0,0,66409.0
11114,3.0,2.0,1320.0,7200.0,1.0,0.0,0.0,5,7,1320.0,0.0,1975,98031,47.3947,-122.17399999999999,1540.0,7200.0,0,89038.0
11115,3.0,2.5,2810.0,6300.0,2.0,0.0,0.0,3,8,2810.0,0.0,2001,98074,47.6077,-122.02,2860.0,6630.0,0,177284.0
11116,3.0,3.25,1370.0,1194.0,3.0,0.0,0.0,3,8,1370.0,0.0,2005,98107,47.6704,-122.391,1320.0,1217.0,0,104979.0
11117,3.0,2.5,2000.0,6341.0,1.0,0.0,0.0,5,8,1040.0,960.0,1981,98116,47.5639,-122.40100000000001,2030.0,6341.0,0,155234.0
11118,3.0,1.75,1980.0,6760.0,1.0,0.0,0.0,4,8,1980.0,0.0,1973,98008,47.6398,-122.113,2120.0,7280.0,0,121250.0
11119,3.0,2.5,2050.0,8172.0,2.0,0.0,0.0,3,8,2050.0,0.0,2002,98168,47.4808,-122.28,2140.0,5664.0,0,81389.0
11120,4.0,1.75,2320.0,9240.0,1.0,0.0,0.0,3,7,1160.0,1160.0,1959,98178,47.4909,-122.257,2130.0,7320.0,1,54193.0
11121,3.0,2.25,1960.0,1985.0,2.0,0.0,0.0,3,7,1750.0,210.0,2003,98118,47.5417,-122.289,1760.0,1985.0,0,33992.0
11122,4.0,1.75,1910.0,8171.0,1.0,0.0,0.0,3,7,1910.0,0.0,1986,98030,47.35,-122.16799999999999,1910.0,7542.0,0,114031.0
11123,3.0,3.25,2030.0,11070.0,2.0,0.0,0.0,4,8,2030.0,0.0,1980,98052,47.6478,-122.117,2450.0,11070.0,0,133917.0
11124,3.0,2.25,2210.0,7680.0,1.0,0.0,2.0,3,8,1730.0,480.0,1972,98177,47.7729,-122.389,2390.0,7680.0,0,132639.0
11125,4.0,2.75,2610.0,9426.0,1.0,0.0,0.0,3,7,1360.0,1250.0,1965,98188,47.4435,-122.279,1600.0,9426.0,0,51281.0
11126,3.0,2.25,2520.0,7975.0,2.0,0.0,0.0,4,9,1550.0,970.0,1990,98033,47.6704,-122.18299999999999,2520.0,9900.0,0,119948.0
11127,6.0,1.75,1840.0,2774.0,1.0,0.0,0.0,3,7,1060.0,780.0,1900,98122,47.6041,-122.31,1680.0,4292.0,0,114531.0
11128,3.0,1.75,1570.0,7416.0,1.0,0.0,0.0,4,7,1570.0,0.0,1971,98031,47.4117,-122.17399999999999,1900.0,7416.0,0,94384.0
11129,4.0,2.75,2400.0,19923.0,1.0,0.0,0.0,5,7,1320.0,1080.0,1953,98042,47.3616,-122.14399999999999,2470.0,10736.0,0,98333.0
11130,3.0,1.75,1930.0,5400.0,2.0,0.0,2.0,3,9,1930.0,0.0,1978,98177,47.77,-122.391,2100.0,6840.0,0,132639.0
11131,3.0,1.0,1160.0,10384.0,1.0,0.0,0.0,4,6,1160.0,0.0,1969,98038,47.3634,-122.027,1200.0,9880.0,0,124185.0
11132,4.0,2.5,2820.0,15000.0,2.0,0.0,0.0,4,9,2820.0,0.0,1985,98052,47.7255,-122.101,2440.0,15000.0,0,173413.0
11133,4.0,2.0,3060.0,8000.0,2.0,0.0,0.0,4,8,2040.0,1020.0,1922,98144,47.5795,-122.29,2730.0,5800.0,0,141360.0
11134,3.0,1.0,1320.0,8450.0,1.0,0.0,0.0,3,6,880.0,440.0,1961,98023,47.3278,-122.337,1320.0,8450.0,0,71563.0
11135,2.0,2.0,1200.0,3624.0,2.0,0.0,0.0,3,6,1200.0,0.0,2003,98038,47.349,-122.025,1360.0,2693.0,0,96682.0
11136,3.0,1.75,1560.0,104108.0,1.0,0.0,0.0,3,7,1250.0,310.0,1970,98042,47.4016,-122.131,2000.0,110957.0,0,110583.0
11137,5.0,2.25,3070.0,64033.0,1.0,0.0,0.0,3,9,2730.0,340.0,1983,98001,47.3238,-122.292,1560.0,28260.0,0,90343.0
11138,3.0,1.0,1040.0,9600.0,1.0,0.0,0.0,3,7,1040.0,0.0,1978,98053,47.6738,-122.06299999999999,1370.0,10889.0,0,112014.0
11139,3.0,2.5,1990.0,8991.0,1.0,0.0,0.0,3,7,1570.0,420.0,1969,98042,47.3939,-122.164,1920.0,8991.0,0,110583.0
11140,3.0,2.5,1690.0,9626.0,2.0,0.0,0.0,3,8,1690.0,0.0,1984,98027,47.5647,-122.09200000000001,1860.0,8958.0,0,168150.0
11141,3.0,2.0,1810.0,2738.0,2.0,0.0,0.0,4,9,1810.0,0.0,1979,98008,47.6112,-122.115,1760.0,2754.0,0,108864.0
11142,4.0,1.75,2520.0,8442.0,1.0,0.0,0.0,4,7,1640.0,880.0,1953,98004,47.6317,-122.205,2110.0,8442.0,0,175395.0
11143,3.0,2.5,1570.0,5113.0,1.0,0.0,0.0,3,7,1090.0,480.0,1996,98001,47.3327,-122.29,1570.0,5150.0,0,90343.0
11144,3.0,1.0,1680.0,8910.0,1.0,0.0,0.0,4,7,1680.0,0.0,1940,98117,47.7011,-122.375,1620.0,7182.0,0,154792.0
11145,3.0,1.5,1250.0,7200.0,1.0,0.0,0.0,4,7,1250.0,0.0,1978,98032,47.3678,-122.28200000000001,1250.0,7560.0,0,65062.0
11146,3.0,1.5,1280.0,7742.0,1.0,0.0,0.0,4,7,1280.0,0.0,1962,98031,47.3947,-122.197,1450.0,8316.0,0,56272.0
11147,4.0,2.5,4620.0,20793.0,2.0,0.0,0.0,4,11,4620.0,0.0,1991,98023,47.2929,-122.34200000000001,3640.0,20793.0,0,88636.0
11148,3.0,2.5,1580.0,5725.0,2.0,0.0,0.0,3,7,1580.0,0.0,2004,98072,47.7611,-122.161,1510.0,5725.0,0,119255.0
11149,3.0,1.75,1650.0,7145.0,2.0,0.0,0.0,5,8,1300.0,350.0,1977,98155,47.7733,-122.324,1760.0,7206.0,0,88333.0
11150,3.0,1.75,1660.0,9600.0,1.0,0.0,0.0,3,8,1380.0,0.0,1981,98011,47.7601,-122.167,2030.0,9500.0,0,119255.0
11151,4.0,2.5,2410.0,7140.0,2.0,0.0,0.0,3,8,2410.0,0.0,1993,98074,47.6329,-122.021,2350.0,7140.0,0,176042.0
11152,3.0,2.25,1720.0,4000.0,1.5,0.0,0.0,4,7,1450.0,270.0,1921,98105,47.6683,-122.286,1410.0,4000.0,0,167670.0
11153,3.0,2.5,3120.0,12406.0,2.0,0.0,2.0,3,9,1940.0,1180.0,1983,98006,47.5507,-122.141,3240.0,13141.0,0,174412.0
11154,4.0,2.5,2680.0,9928.0,1.0,0.0,0.0,4,8,1340.0,1340.0,1974,98027,47.5219,-122.052,2180.0,10478.0,0,135218.0
11155,5.0,1.75,2640.0,13290.0,1.0,1.0,4.0,4,8,1400.0,1240.0,1954,98178,47.5022,-122.223,2400.0,11942.0,0,56276.0
11156,3.0,3.25,3730.0,13264.0,2.0,0.0,0.0,3,9,3730.0,0.0,1989,98077,47.7246,-122.059,3730.0,14933.0,0,210327.0
11157,3.0,2.0,1700.0,6498.0,1.0,0.0,0.0,3,7,1700.0,0.0,1986,98038,47.3781,-122.044,1700.0,6654.0,0,124185.0
11158,4.0,1.75,2280.0,5959.0,1.0,0.0,0.0,3,7,1250.0,1030.0,1947,98116,47.5655,-122.395,1640.0,5911.0,0,143807.0
11159,3.0,2.25,1220.0,2980.0,2.0,0.0,0.0,3,7,1220.0,0.0,1986,98034,47.7151,-122.20299999999999,1220.0,2140.0,0,108092.0
11160,6.0,4.5,3500.0,8504.0,2.0,0.0,0.0,3,7,3500.0,0.0,1980,98155,47.7349,-122.295,1550.0,8460.0,0,90833.0
11161,3.0,2.5,2010.0,14298.0,2.0,0.0,0.0,3,7,2010.0,0.0,1977,98070,47.5069,-122.47200000000001,2010.0,14298.0,0,107448.0
11162,3.0,1.75,2130.0,9775.0,1.0,0.0,0.0,4,8,1430.0,700.0,1973,98027,47.5326,-122.04899999999999,2130.0,11250.0,0,76359.0
11163,4.0,2.25,1800.0,9018.0,2.0,0.0,0.0,3,7,1800.0,0.0,1992,98022,47.2126,-121.984,1670.0,9380.0,0,59191.0
11164,3.0,1.0,1070.0,10125.0,1.0,0.0,0.0,3,7,1070.0,0.0,1961,98033,47.7012,-122.167,1540.0,10200.0,0,129576.0
11165,3.0,1.75,1020.0,5000.0,1.0,0.0,0.0,5,6,1020.0,0.0,1954,98118,47.5332,-122.29,1360.0,5000.0,0,50406.0
11166,4.0,2.0,1600.0,6861.0,1.0,0.0,0.0,3,7,1600.0,0.0,1994,98003,47.2701,-122.31299999999999,1870.0,7455.0,0,91042.0
11167,4.0,1.5,1380.0,7800.0,1.0,0.0,0.0,3,7,1080.0,300.0,1928,98125,47.7093,-122.306,1770.0,7503.0,0,102768.0
11168,3.0,2.25,3270.0,168000.0,2.0,0.0,0.0,4,10,3270.0,0.0,1982,98056,47.5197,-122.191,3220.0,7963.0,0,134342.0
